ticker,company,sector,financial_year,revenue_cr,expenses_cr,operating_profit_cr,operating_margin_pct_reported,interest_cr,depreciation_cr,profit_before_tax_cr,tax_pct_reported,net_profit_cr,eps_rs,dividend_payout_pct,equity_capital_cr,reserves_cr,equity_cr,borrowings_cr,deposits_cr,other_liabilities_cr,total_liabilities_cr,fixed_assets_cr,cwip_cr,investments_cr,other_assets_cr,total_assets_cr,operating_cash_flow_cr,investing_cash_flow_cr,financing_cash_flow_cr,net_cash_flow_cr,free_cash_flow_cr
M&M.NS,Mahindra & Mahindra,Automobile,2020,75382.0,65224.0,10158.0,13.0,6021.0,3367.0,1655.0,119.0,-321.0,1.02,205.0,554.0,39415.0,39969.0,82092.0,,43655.0,165716.0,29689.0,6856.0,19210.0,109960.0,165716.0,-1457.0,-6870.0,6933.0,-1394.0,-8251.0
M&M.NS,Mahindra & Mahindra,Automobile,2021,74278.0,62791.0,11487.0,15.0,6102.0,3378.0,3158.0,52.0,1512.0,14.58,54.0,555.0,41027.0,41582.0,80625.0,,42762.0,164968.0,21380.0,7873.0,28778.0,106938.0,164968.0,17909.0,-19686.0,406.0,-1370.0,13283.0
M&M.NS,Mahindra & Mahindra,Automobile,2022,90171.0,75488.0,14683.0,16.0,5018.0,3508.0,9362.0,23.0,7253.0,52.91,20.0,556.0,46567.0,47123.0,77605.0,,47661.0,172388.0,26018.0,6703.0,30060.0,109607.0,172388.0,9248.0,-3252.0,-5883.0,113.0,3328.0
M&M.NS,Mahindra & Mahindra,Automobile,2023,121362.0,101037.0,20325.0,17.0,5830.0,4357.0,14060.0,19.0,11374.0,82.68,18.0,557.0,55809.0,56366.0,92647.0,,55270.0,204283.0,27140.0,3969.0,35272.0,137902.0,204283.0,-7074.0,-8866.0,15946.0,6.0,-13241.0
M&M.NS,Mahindra & Mahindra,Automobile,2024,139078.0,114186.0,24892.0,18.0,7488.0,4724.0,15978.0,23.0,12270.0,90.62,21.0,557.0,65633.0,66190.0,108647.0,,59884.0,234722.0,28129.0,8039.0,35208.0,163345.0,234722.0,-5630.0,-5615.0,12281.0,1037.0,-15303.0
M&M.NS,Mahindra & Mahindra,Automobile,2025,159211.0,128693.0,30518.0,19.0,9083.0,6074.0,19080.0,26.0,14073.0,103.97,22.0,558.0,76481.0,77039.0,129025.0,,69950.0,276013.0,34636.0,8298.0,41309.0,191771.0,276013.0,3176.0,-18616.0,15834.0,394.0,-6633.0
M&M.NS,Mahindra & Mahindra,Automobile,2026,198639.0,161077.0,37561.0,19.0,9591.0,7322.0,25185.0,26.0,18622.0,137.5,22.0,559.0,92538.0,93097.0,133963.0,,90575.0,317635.0,43831.0,2368.0,40324.0,231112.0,317635.0,11657.0,-17707.0,5391.0,-659.0,2545.0
MARUTI.NS,Maruti Suzuki India,Automobile,2015,50801.0,43909.0,6892.0,14.0,218.0,2515.0,4976.0,24.0,3809.0,126.04,20.0,151.0,24167.0,24318.0,666.0,,9492.0,34477.0,12490.0,1890.0,13298.0,6800.0,34477.0,6449.0,-4491.0,-2004.0,-45.0,3408.0
MARUTI.NS,Maruti Suzuki India,Automobile,2016,57589.0,48565.0,9024.0,16.0,82.0,2822.0,7585.0,28.0,5497.0,181.98,19.0,151.0,30465.0,30616.0,231.0,,11879.0,42726.0,12530.0,1007.0,20676.0,8513.0,42726.0,8482.0,-7230.0,-1237.0,16.0,6026.0
MARUTI.NS,Maruti Suzuki India,Automobile,2017,68085.0,57664.0,10421.0,15.0,89.0,2604.0,10127.0,26.0,7511.0,248.61,30.0,151.0,36924.0,37075.0,484.0,,14402.0,51960.0,13311.0,1252.0,29151.0,8247.0,51960.0,10282.0,-9173.0,-1129.0,-20.0,6907.0
MARUTI.NS,Maruti Suzuki India,Automobile,2018,79809.0,67692.0,12118.0,15.0,346.0,2760.0,11167.0,29.0,7881.0,260.86,31.0,151.0,42408.0,42559.0,121.0,,17568.0,60248.0,13389.0,2132.0,36123.0,8604.0,60248.0,11788.0,-8302.0,-3436.0,50.0,7903.0
MARUTI.NS,Maruti Suzuki India,Automobile,2019,86068.0,75012.0,11056.0,13.0,76.0,3021.0,10624.0,28.0,7651.0,253.21,32.0,151.0,46941.0,47092.0,160.0,,16717.0,63969.0,15437.0,1607.0,37504.0,9421.0,63969.0,6601.0,-3540.0,-2948.0,113.0,1899.0
MARUTI.NS,Maruti Suzuki India,Automobile,2020,75660.0,68305.0,7355.0,10.0,134.0,3528.0,7103.0,20.0,5678.0,187.9,32.0,151.0,49262.0,49413.0,184.0,,14031.0,63628.0,15744.0,1415.0,37488.0,8980.0,63628.0,3496.0,-557.0,-3104.0,-165.0,96.0
MARUTI.NS,Maruti Suzuki India,Automobile,2021,70372.0,64961.0,5411.0,8.0,102.0,3034.0,5321.0,18.0,4389.0,145.3,31.0,151.0,52350.0,52501.0,541.0,,18335.0,71376.0,14989.0,1497.0,42945.0,11946.0,71376.0,8856.0,-7291.0,-1545.0,20.0,6528.0
MARUTI.NS,Maruti Suzuki India,Automobile,2022,88330.0,82578.0,5752.0,7.0,127.0,2789.0,4697.0,17.0,3880.0,128.43,47.0,151.0,55182.0,55333.0,426.0,,18896.0,74656.0,13747.0,2936.0,42035.0,15937.0,74656.0,1840.0,-239.0,-1607.0,-6.0,-1483.0
MARUTI.NS,Maruti Suzuki India,Automobile,2023,117571.0,106542.0,11029.0,9.0,187.0,2826.0,10323.0,20.0,8211.0,271.82,33.0,151.0,61640.0,61791.0,1247.0,,21558.0,84597.0,17830.0,2904.0,49184.0,14678.0,84597.0,9251.0,-8036.0,-1213.0,2.0,3004.0
MARUTI.NS,Maruti Suzuki India,Automobile,2024,141858.0,123232.0,18626.0,13.0,194.0,5256.0,17424.0,23.0,13488.0,429.01,29.0,157.0,85479.0,85636.0,119.0,,29550.0,115304.0,27865.0,7735.0,57296.0,22408.0,115304.0,16801.0,-11865.0,-4062.0,874.0,7646.0
MARUTI.NS,Maruti Suzuki India,Automobile,2025,152913.0,132689.0,20224.0,13.0,194.0,5608.0,19620.0,26.0,14500.0,461.2,29.0,157.0,96083.0,96240.0,87.0,,35644.0,131971.0,32983.0,7929.0,66265.0,24794.0,131971.0,16136.0,-14456.0,-4155.0,-2475.0,5533.0
MARUTI.NS,Maruti Suzuki India,Automobile,2026,183316.0,161860.0,21456.0,12.0,239.0,6742.0,19118.0,23.0,14680.0,466.9,30.0,157.0,106999.0,107156.0,102.0,,41622.0,148881.0,34955.0,9406.0,76838.0,27681.0,148881.0,19100.0,-14734.0,-4484.0,-118.0,8754.0
NESTLEIND.NS,Nestle India,FMCG,2023,19126.0,14655.0,4471.0,23.0,119.0,429.0,4038.0,26.0,2999.0,15.55,56.0,,,,,,,,,,,,,,,,,
NESTLEIND.NS,Nestle India,FMCG,2024,24394.0,18551.0,5843.0,24.0,145.0,568.0,5289.0,26.0,3933.0,20.4,79.0,96.0,3244.0,3340.0,345.0,,6838.0,10523.0,3460.0,1742.0,464.0,4857.0,10523.0,4175.0,-1237.0,-3135.0,-198.0,2296.0
NESTLEIND.NS,Nestle India,FMCG,2025,20202.0,15454.0,4747.0,24.0,136.0,540.0,4316.0,26.0,3208.0,16.63,81.0,96.0,3914.0,4010.0,1167.0,,7016.0,12193.0,5474.0,1173.0,575.0,4972.0,12193.0,2936.0,-1811.0,-1848.0,-723.0,932.0
NESTLEIND.NS,Nestle India,FMCG,2026,23155.0,17893.0,5261.0,23.0,158.0,699.0,4564.0,23.0,3499.0,18.15,66.0,193.0,4964.0,5157.0,444.0,,7581.0,13182.0,6290.0,507.0,531.0,5854.0,13182.0,5048.0,-624.0,-3179.0,1244.0,4221.0
NTPC.NS,NTPC,Power,2015,79957.0,62605.0,17352.0,22.0,3669.0,5565.0,10456.0,4.0,9992.0,10.09,21.0,8245.0,73849.0,82094.0,102252.0,,35366.0,219712.0,91853.0,67555.0,1902.0,58403.0,219712.0,14889.0,-15977.0,-1474.0,-2563.0,-4431.0
NTPC.NS,NTPC,Power,2016,73396.0,54829.0,18568.0,25.0,3366.0,5771.0,10618.0,-2.0,10781.0,10.92,26.0,8245.0,83330.0,91575.0,99424.0,,33666.0,224665.0,92929.0,75046.0,6473.0,50217.0,224665.0,24125.0,-19162.0,-3899.0,1064.0,3110.0
NTPC.NS,NTPC,Power,2017,82042.0,60445.0,21598.0,26.0,3753.0,6010.0,13426.0,20.0,10714.0,10.83,37.0,8245.0,89593.0,97838.0,113773.0,,36990.0,248601.0,104532.0,86896.0,7614.0,49560.0,248601.0,20167.0,-24480.0,3138.0,-1176.0,-4161.0
NTPC.NS,NTPC,Power,2018,88083.0,65598.0,22485.0,26.0,4447.0,7460.0,16154.0,35.0,10502.0,10.66,40.0,8245.0,95318.0,103563.0,130049.0,,48880.0,282492.0,128245.0,83386.0,8876.0,61985.0,282492.0,19670.0,-20678.0,1028.0,19.0,912.0
NTPC.NS,NTPC,Power,2019,100287.0,77576.0,22710.0,23.0,5605.0,8669.0,11255.0,-25.0,14034.0,13.88,44.0,9895.0,101462.0,111357.0,173058.0,,62509.0,346923.0,150985.0,118397.0,8132.0,69409.0,346923.0,18686.0,-24063.0,4927.0,-451.0,-2842.0
NTPC.NS,NTPC,Power,2020,109464.0,77878.0,31586.0,29.0,8189.0,10356.0,21250.0,44.0,11902.0,11.72,27.0,9895.0,108945.0,118840.0,200630.0,,58202.0,377671.0,187803.0,98508.0,9307.0,82053.0,377671.0,24583.0,-30322.0,6004.0,266.0,6521.0
NTPC.NS,NTPC,Power,2021,111531.0,77487.0,34044.0,31.0,9224.0,12450.0,17390.0,14.0,14969.0,15.09,41.0,9697.0,116042.0,125739.0,210208.0,,62075.0,398022.0,203245.0,97506.0,10589.0,86681.0,398022.0,32444.0,-21034.0,-11049.0,360.0,9162.0
NTPC.NS,NTPC,Power,2022,132669.0,92307.0,40362.0,30.0,9376.0,13788.0,22007.0,23.0,16960.0,17.2,41.0,9697.0,125677.0,135374.0,210707.0,,69751.0,415831.0,224923.0,91126.0,10626.0,89156.0,415831.0,41788.0,-22891.0,-19172.0,-274.0,17457.0
NTPC.NS,NTPC,Power,2023,176207.0,128611.0,47596.0,27.0,11447.0,14792.0,23917.0,28.0,17121.0,17.44,42.0,9697.0,137326.0,147023.0,222913.0,,77253.0,447189.0,240424.0,89179.0,13935.0,103651.0,447189.0,47152.0,-26145.0,-21217.0,-210.0,22432.0
NTPC.NS,NTPC,Power,2024,178525.0,127056.0,51469.0,29.0,12301.0,16204.0,28142.0,24.0,21332.0,21.46,36.0,9697.0,151013.0,160710.0,237131.0,,81437.0,479278.0,258934.0,87664.0,15885.0,116795.0,479278.0,40099.0,-31456.0,-8246.0,398.0,9358.0
NTPC.NS,NTPC,Power,2025,188138.0,133783.0,54355.0,29.0,13282.0,17401.0,32198.0,26.0,23953.0,24.16,35.0,9697.0,174374.0,184071.0,250096.0,,89330.0,523497.0,271437.0,100859.0,19704.0,131498.0,523497.0,50436.0,-45800.0,-4073.0,563.0,9431.0
NTPC.NS,NTPC,Power,2026,187385.0,134563.0,52822.0,28.0,13801.0,19629.0,24669.0,-12.0,27546.0,27.9,32.0,9697.0,193479.0,203176.0,271005.0,,84463.0,558644.0,318821.0,84833.0,24180.0,130810.0,558644.0,50902.0,-37578.0,-11328.0,1995.0,6895.0
ONGC.NS,Oil & Natural Gas Corp,Oil & Gas,2015,160923.0,118610.0,42312.0,26.0,2864.0,18033.0,27370.0,35.0,17703.0,14.29,44.0,4278.0,176177.0,180455.0,53944.0,,103448.0,337847.0,179933.0,63393.0,4749.0,89771.0,337847.0,33950.0,-30058.0,-10641.0,-6749.0,17053.0
ONGC.NS,Oil & Natural Gas Corp,Oil & Gas,2016,124036.0,84901.0,39135.0,32.0,3766.0,16384.0,20052.0,35.0,13102.0,10.03,56.0,4278.0,193536.0,197814.0,45500.0,,98459.0,341772.0,166277.0,57668.0,33387.0,84440.0,341772.0,46292.0,-38256.0,-8972.0,-935.0,31199.0
ONGC.NS,Oil & Natural Gas Corp,Oil & Gas,2017,282506.0,229702.0,52804.0,19.0,3591.0,20219.0,41718.0,30.0,29169.0,19.03,40.0,6417.0,187969.0,194386.0,80029.0,,170111.0,444525.0,211125.0,59042.0,70746.0,103612.0,444525.0,45780.0,-43815.0,-1867.0,99.0,25445.0
ONGC.NS,Oil & Natural Gas Corp,Oil & Gas,2018,322706.0,265817.0,56889.0,18.0,4999.0,23112.0,39208.0,34.0,26068.0,17.23,38.0,6417.0,197602.0,204019.0,106550.0,,148664.0,459232.0,226058.0,61512.0,67335.0,104328.0,459232.0,56792.0,-66798.0,9909.0,-97.0,29061.0
ONGC.NS,Oil & Natural Gas Corp,Oil & Gas,2019,421624.0,346805.0,74819.0,18.0,5837.0,23704.0,54846.0,38.0,33938.0,24.28,29.0,6290.0,210644.0,216934.0,107742.0,,167667.0,492343.0,230391.0,69056.0,66909.0,125987.0,492343.0,61458.0,-37132.0,-23324.0,1001.0,35697.0
ONGC.NS,Oil & Natural Gas Corp,Oil & Gas,2020,396728.0,344623.0,52105.0,13.0,7489.0,26635.0,18962.0,40.0,11456.0,8.59,58.0,6290.0,198814.0,205104.0,129473.0,,173787.0,508364.0,243892.0,83832.0,56755.0,123884.0,508364.0,70593.0,-53159.0,-16726.0,708.0,28735.0
ONGC.NS,Oil & Natural Gas Corp,Oil & Gas,2021,303849.0,254375.0,49473.0,16.0,5079.0,25538.0,30126.0,29.0,21360.0,12.96,28.0,6290.0,214691.0,220981.0,133187.0,,187580.0,541748.0,243746.0,100309.0,60320.0,137372.0,541748.0,47185.0,-39141.0,-8239.0,-195.0,15147.0
ONGC.NS,Oil & Natural Gas Corp,Oil & Gas,2022,491246.0,411373.0,79874.0,16.0,5696.0,26883.0,54091.0,9.0,49294.0,36.19,29.0,6290.0,253213.0,259503.0,121986.0,,201771.0,583260.0,254402.0,106719.0,66642.0,155496.0,583260.0,78248.0,-41197.0,-35790.0,1261.0,45158.0
ONGC.NS,Oil & Natural Gas Corp,Oil & Gas,2023,632291.0,556764.0,75527.0,12.0,7889.0,24557.0,43051.0,24.0,32778.0,28.17,40.0,6290.0,274357.0,280647.0,142255.0,,190212.0,613115.0,250819.0,113945.0,78873.0,169478.0,613115.0,84211.0,-72799.0,-12916.0,-1504.0,47758.0
ONGC.NS,Oil & Natural Gas Corp,Oil & Gas,2024,601581.0,499198.0,102383.0,17.0,13026.0,30440.0,73629.0,25.0,55273.0,39.06,31.0,6290.0,332779.0,339069.0,191195.0,,206357.0,736621.0,317183.0,118729.0,100862.0,199847.0,736621.0,98847.0,-57423.0,-45009.0,-3586.0,60965.0
ONGC.NS,Oil & Natural Gas Corp,Oil & Gas,2025,612065.0,523205.0,88861.0,15.0,14535.0,35206.0,52398.0,27.0,38329.0,28.8,43.0,6290.0,337150.0,343440.0,187817.0,,221398.0,752656.0,336810.0,115724.0,95617.0,204504.0,752656.0,90868.0,-42901.0,-47908.0,59.0,50154.0
ONGC.NS,Oil & Natural Gas Corp,Oil & Gas,2026,662247.0,559128.0,103120.0,16.0,13029.0,37391.0,67623.0,26.0,49793.0,32.93,40.0,6290.0,365478.0,371768.0,174316.0,,245821.0,791905.0,369684.0,91478.0,101084.0,229659.0,791905.0,112719.0,-57676.0,-56331.0,-1287.0,59510.0
POWERGRID.NS,Power Grid Corp,Power,2015,17540.0,2613.0,14927.0,85.0,4081.0,5173.0,6404.0,21.0,5046.0,5.43,21.0,5232.0,33207.0,38439.0,96243.0,,26102.0,160784.0,91191.0,53681.0,220.0,15693.0,160784.0,15800.0,-24185.0,6399.0,-1986.0,-9178.0
POWERGRID.NS,Power Grid Corp,Power,2016,20652.0,2468.0,18184.0,88.0,5086.0,6182.0,7572.0,21.0,5959.0,6.41,20.0,5232.0,38738.0,43970.0,108545.0,,26797.0,179312.0,115094.0,45611.0,919.0,17688.0,179312.0,15008.0,-21576.0,5621.0,-948.0,-6671.0
POWERGRID.NS,Power Grid Corp,Power,2017,25697.0,3247.0,22450.0,87.0,6204.0,7722.0,9457.0,21.0,7451.0,8.01,31.0,5232.0,44634.0,49866.0,118988.0,,26809.0,195662.0,137678.0,38264.0,1165.0,18555.0,195662.0,21575.0,-23836.0,3959.0,1698.0,-2349.0
POWERGRID.NS,Power Grid Corp,Power,2018,29954.0,3993.0,25961.0,87.0,7324.0,9231.0,13471.0,39.0,8204.0,8.82,33.0,5232.0,49194.0,54426.0,131503.0,,39425.0,225354.0,156198.0,37669.0,1224.0,30264.0,225354.0,22710.0,-25701.0,1285.0,-1707.0,-3470.0
POWERGRID.NS,Power Grid Corp,Power,2019,35059.0,8140.0,26920.0,77.0,8737.0,10541.0,9147.0,-10.0,10034.0,10.79,43.0,5232.0,53857.0,59089.0,146376.0,,41916.0,247380.0,172740.0,37631.0,1296.0,35713.0,247380.0,23271.0,-18727.0,-2431.0,2113.0,820.0
POWERGRID.NS,Power Grid Corp,Power,2020,37744.0,4858.0,32886.0,87.0,9509.0,11607.0,14590.0,24.0,11059.0,11.89,47.0,5232.0,59464.0,64696.0,148270.0,,43706.0,256671.0,181112.0,35177.0,1431.0,38951.0,256671.0,30739.0,-10733.0,-18806.0,1199.0,19372.0
POWERGRID.NS,Power Grid Corp,Power,2021,39640.0,4734.0,34906.0,88.0,8135.0,12039.0,15501.0,22.0,12036.0,12.94,52.0,5232.0,64704.0,69936.0,143232.0,,42539.0,255708.0,183726.0,24838.0,1486.0,45659.0,255708.0,29403.0,-9244.0,-20521.0,-362.0,19786.0
POWERGRID.NS,Power Grid Corp,Power,2022,41622.0,5796.0,35826.0,86.0,8036.0,12872.0,19610.0,14.0,16824.0,18.09,61.0,6975.0,69272.0,76247.0,134696.0,,40008.0,250950.0,191773.0,12854.0,3788.0,42536.0,250950.0,26124.0,753.0,-28967.0,-2091.0,18157.0
POWERGRID.NS,Power Grid Corp,Power,2023,45581.0,7001.0,38580.0,85.0,9634.0,13333.0,17702.0,13.0,15417.0,16.58,67.0,6975.0,76039.0,83014.0,126661.0,,40627.0,250303.0,185437.0,13772.0,3489.0,47604.0,250303.0,38005.0,-6126.0,-29264.0,2615.0,31102.0
POWERGRID.NS,Power Grid Corp,Power,2024,45843.0,6599.0,39244.0,86.0,8773.0,13095.0,18514.0,16.0,15573.0,16.74,67.0,9301.0,77845.0,87146.0,123516.0,,40168.0,250829.0,177761.0,18197.0,4163.0,50708.0,250829.0,37290.0,-13114.0,-25903.0,-1728.0,25886.0
POWERGRID.NS,Power Grid Corp,Power,2025,45792.0,6955.0,38837.0,85.0,8700.0,12904.0,19294.0,20.0,15521.0,16.69,54.0,9301.0,83362.0,92663.0,131030.0,,42326.0,266019.0,172320.0,33585.0,3117.0,56998.0,266019.0,36223.0,-23533.0,-12357.0,333.0,12112.0
POWERGRID.NS,Power Grid Corp,Power,2026,46733.0,11661.0,35072.0,75.0,8448.0,13030.0,14547.0,-10.0,15928.0,17.13,79.0,9301.0,91193.0,100494.0,148071.0,,46163.0,294727.0,176623.0,43654.0,2995.0,71455.0,294727.0,40931.0,-35305.0,-4006.0,1619.0,3682.0
RELIANCE.NS,Reliance Industries,Energy,2015,374372.0,336923.0,37449.0,10.0,3316.0,11547.0,31114.0,24.0,23640.0,17.07,12.0,2943.0,215556.0,218499.0,168251.0,,117736.0,504486.0,156458.0,166462.0,76451.0,105115.0,504486.0,34374.0,-64706.0,8444.0,-21888.0,-28588.0
RELIANCE.NS,Reliance Industries,Energy,2016,272583.0,230802.0,41781.0,15.0,3691.0,11565.0,38737.0,23.0,29861.0,21.51,10.0,2948.0,228608.0,231556.0,194714.0,,172727.0,598997.0,184910.0,228697.0,84015.0,101375.0,598997.0,38134.0,-36186.0,-3210.0,-1262.0,-8420.0
RELIANCE.NS,Reliance Industries,Energy,2017,303954.0,257647.0,46307.0,15.0,3849.0,11646.0,40034.0,25.0,29833.0,21.55,11.0,2959.0,260750.0,263709.0,217475.0,,225618.0,706802.0,198526.0,324837.0,82899.0,100540.0,706802.0,49550.0,-66201.0,8617.0,-8034.0,-27077.0
RELIANCE.NS,Reliance Industries,Energy,2018,390823.0,326508.0,64315.0,16.0,8052.0,16706.0,49426.0,27.0,36080.0,26.69,10.0,5922.0,287584.0,293506.0,239843.0,,277924.0,811273.0,403885.0,187022.0,82862.0,137504.0,811273.0,71459.0,-68192.0,-2001.0,1266.0,-1495.0
RELIANCE.NS,Reliance Industries,Energy,2019,568337.0,484087.0,84250.0,15.0,16495.0,20934.0,55227.0,28.0,39837.0,29.28,10.0,5926.0,381186.0,387112.0,307714.0,,302804.0,997630.0,398374.0,179463.0,235635.0,184158.0,997630.0,42346.0,-94507.0,55906.0,3745.0,-50431.0
RELIANCE.NS,Reliance Industries,Energy,2020,596679.0,507413.0,89266.0,15.0,22027.0,22203.0,53606.0,26.0,39880.0,29.1,10.0,6339.0,442827.0,449166.0,355133.0,,358716.0,1163015.0,532658.0,109106.0,276767.0,244484.0,1163015.0,94877.0,-72497.0,-2541.0,19839.0,19324.0
RELIANCE.NS,Reliance Industries,Energy,2021,466307.0,385517.0,80790.0,17.0,21189.0,26572.0,55461.0,3.0,53739.0,38.75,9.0,6445.0,693727.0,700172.0,278962.0,,340931.0,1320065.0,541258.0,125953.0,364828.0,288026.0,1320065.0,26958.0,-142385.0,101904.0,-13523.0,-76560.0
RELIANCE.NS,Reliance Industries,Energy,2022,694673.0,586092.0,108581.0,16.0,14584.0,29782.0,83815.0,19.0,67845.0,44.87,9.0,6765.0,772720.0,779485.0,319158.0,,399979.0,1498622.0,627798.0,172506.0,394264.0,304054.0,1498622.0,110654.0,-109162.0,17289.0,18781.0,13646.0
RELIANCE.NS,Reliance Industries,Energy,2023,876396.0,734078.0,142318.0,16.0,19571.0,40303.0,94464.0,22.0,74088.0,49.29,9.0,6766.0,709106.0,715872.0,451664.0,,438346.0,1605882.0,724805.0,293752.0,235560.0,351765.0,1605882.0,115032.0,-93001.0,10455.0,32486.0,-16770.0
RELIANCE.NS,Reliance Industries,Energy,2024,899041.0,736543.0,162498.0,18.0,23118.0,50832.0,104340.0,25.0,79020.0,51.45,10.0,6766.0,786715.0,793481.0,350719.0,,610848.0,1755048.0,779985.0,338855.0,225672.0,410536.0,1755048.0,158788.0,-113581.0,-16646.0,28561.0,21212.0
RELIANCE.NS,Reliance Industries,Energy,2025,962820.0,797222.0,165598.0,17.0,24269.0,53136.0,106017.0,24.0,81309.0,51.47,11.0,13532.0,829668.0,843200.0,374313.0,,732200.0,1949713.0,999393.0,262358.0,242381.0,445581.0,1949713.0,178703.0,-137535.0,-31891.0,9277.0,41079.0
RELIANCE.NS,Reliance Industries,Energy,2026,1055780.0,876715.0,179065.0,17.0,27061.0,57688.0,123162.0,22.0,95754.0,59.69,10.0,13532.0,890498.0,904030.0,402962.0,,870554.0,2177546.0,1124795.0,237686.0,248332.0,566733.0,2177546.0,192113.0,-101089.0,-51549.0,39475.0,70023.0
SBIN.NS,State Bank of India,Financial Services,2015,207974.0,96675.0,-21879.0,-11.0,133179.0,1581.0,25855.0,32.0,17832.0,22.76,15.0,747.0,160641.0,161388.0,244663.0,2052961.0,240149.0,2699161.0,12924.0,400.0,673507.0,2012329.0,2699161.0,26297.0,-3424.0,-1553.0,21320.0,22848.0
SBIN.NS,State Bank of India,Financial Services,2016,220633.0,109985.0,-32399.0,-15.0,143047.0,2252.0,18177.0,30.0,13019.0,15.75,17.0,776.0,179816.0,180592.0,361399.0,2253858.0,276472.0,3072321.0,15415.0,786.0,807375.0,2248746.0,3072321.0,14477.0,-2747.0,4348.0,16078.0,10701.0
SBIN.NS,State Bank of India,Financial Services,2017,230447.0,145666.0,-64334.0,-28.0,149115.0,2915.0,945.0,141.0,-97.0,0.3,859.0,797.0,216395.0,217192.0,336366.0,2599811.0,288391.0,3441760.0,51189.0,695.0,1027281.0,2362594.0,3441760.0,77406.0,-4572.0,-4196.0,68638.0,72982.0
SBIN.NS,State Bank of India,Financial Services,2018,228970.0,169065.0,-86697.0,-38.0,146603.0,3105.0,-12245.0,-66.0,-3749.0,-5.11,0.0,892.0,229429.0,230321.0,369079.0,2722178.0,294860.0,3616439.0,42035.0,925.0,1183794.0,2389685.0,3616439.0,-96508.0,13053.0,5547.0,-77908.0,-89906.0
SBIN.NS,State Bank of India,Financial Services,2019,253322.0,166104.0,-68649.0,-27.0,155867.0,3496.0,5220.0,41.0,3351.0,2.58,0.0,892.0,233603.0,234495.0,413748.0,2940541.0,299676.0,3888460.0,39941.0,762.0,1119270.0,2728487.0,3888460.0,29556.0,220.0,448.0,30223.0,26550.0
SBIN.NS,State Bank of India,Financial Services,2020,269852.0,172909.0,-64181.0,-24.0,161124.0,3662.0,30317.0,40.0,21140.0,22.15,0.0,892.0,250168.0,251060.0,332901.0,3274161.0,339364.0,4197486.0,39608.0,470.0,1228284.0,2929123.0,4197486.0,23929.0,-555.0,5430.0,28803.0,20864.0
SBIN.NS,State Bank of India,Financial Services,2021,278115.0,192821.0,-70715.0,-25.0,156010.0,3711.0,32796.0,26.0,23888.0,25.11,16.0,892.0,274669.0,275561.0,433796.0,3715331.0,420926.0,4845615.0,41600.0,116.0,1595100.0,3208798.0,4845615.0,89919.0,-3670.0,7143.0,93392.0,86091.0
SBIN.NS,State Bank of India,Financial Services,2022,289973.0,197349.0,-63570.0,-22.0,156194.0,3691.0,49739.0,27.0,37183.0,39.64,18.0,892.0,304696.0,305588.0,449160.0,4087411.0,518719.0,5360878.0,41032.0,28.0,1776490.0,3543328.0,5360878.0,57695.0,-2652.0,-3845.0,51198.0,54644.0
SBIN.NS,State Bank of India,Financial Services,2023,350845.0,204303.0,-43439.0,-12.0,189981.0,3696.0,75399.0,25.0,57750.0,62.35,18.0,892.0,358039.0,358931.0,521152.0,4468536.0,605796.0,5954415.0,45880.0,66.0,1913108.0,3995361.0,5954415.0,-86014.0,-966.0,6386.0,-80593.0,-86014.0
SBIN.NS,State Bank of India,Financial Services,2024,439189.0,239750.0,-60297.0,-14.0,259736.0,3849.0,91240.0,25.0,69543.0,75.17,18.0,892.0,414047.0,414939.0,639610.0,4966537.0,712669.0,6733756.0,46072.0,42.0,2110548.0,4577093.0,6733756.0,21632.0,-3476.0,-9896.0,8260.0,17457.0
SBIN.NS,State Bank of India,Financial Services,2025,490313.0,252043.0,-62674.0,-13.0,300943.0,3991.0,106365.0,26.0,80523.0,86.91,18.0,892.0,486144.0,487036.0,610857.0,5439898.0,775938.0,7313730.0,47716.0,41.0,2205601.0,5060371.0,7313730.0,45484.0,-3387.0,-10737.0,31361.0,39847.0
SBIN.NS,State Bank of India,Financial Services,2026,514933.0,278781.0,-78853.0,-15.0,315005.0,4830.0,114028.0,25.0,86666.0,90.24,19.0,923.0,595208.0,596131.0,777302.0,6043097.0,904646.0,8321176.0,59772.0,78.0,2359502.0,5901824.0,8321176.0,38097.0,9240.0,-3427.0,43910.0,29734.0
SHRIRAMFIN.NS,Shriram Finance,Financial Services,2015,9177.0,2781.0,1691.0,18.0,4706.0,43.0,1650.0,38.0,1028.0,8.13,22.0,227.0,9039.0,9266.0,46695.0,,6193.0,62154.0,154.0,-0.0,3037.0,58962.0,62154.0,-9611.0,-45.0,7836.0,-1819.0,-9655.0
SHRIRAMFIN.NS,Shriram Finance,Financial Services,2016,10359.0,3447.0,1824.0,18.0,5088.0,38.0,1789.0,34.0,1184.0,9.35,19.0,227.0,9949.0,10176.0,49790.0,,8048.0,68013.0,152.0,-0.0,1340.0,66522.0,68013.0,-5507.0,-36.0,2822.0,-2721.0,-5543.0
SHRIRAMFIN.NS,Shriram Finance,Financial Services,2017,10903.0,3712.0,1972.0,18.0,5219.0,35.0,1938.0,35.0,1266.0,10.0,7.0,227.0,11105.0,11332.0,53080.0,,10034.0,74446.0,136.0,-0.0,1518.0,72791.0,74446.0,-2677.0,-2.0,3017.0,338.0,-2695.0
